Year,Market,Company code,Company name,Proposal Status,Dividend in respect of the year (quarter),Dividend Period,Times,Date of the Board of Directors,Date of the Shareholders' Meeting,Cash dividends distributed from retained earnings (NTD/share),Cash distributed from legal reserve (NTD/share),Cash distributed from capital surplus (NTD/share),Total amount of cash distributed to shareholders (NTD),Stock dividends distributed from retained earnings(NTD/share),Stock distributed from legal reserve (NTD/share),Stock distributed from capital surplus (NTD/share),Total amount of stock distributed to shareholders
2020,TPEx Listed Company,3581,ZVC,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/23,2021/06/21,0.90000000,0.0,0.0,45905400,0.0,0.0,0.0,0
2020,Listed Company,3583,Scientech,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/03/05,Not applicable,1.85000000,0.0,0.0,148606800,0.0,0.0,0.0,0
2020,Emerging Stocks,3585,AMC,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,,2021/05/13,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,TPEx Listed Company,3587,MA-tek,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/19,2021/06/17,4.50000000,0.0,0.0,280409207,0.0,0.0,0.0,0
2020,Listed Company,3588,LD,Cash dividend resolved by the Board of Directors and stock dividend ratified by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/05/06,2021/06/29,0.60300000,0.0,0.0,28814520,0.50300000,0.0,0.50300000,4802420
2020,Listed Company,3591,EDISON OPTO,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/02/25,2021/05/25,0.33457000,0.0,0.0,40000000,0.0,0.0,0.0,0
2020,Listed Company,3592,Raydium,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/04/15,Not applicable,10.50000000,0.0,0.0,702836673,0.0,0.0,0.0,0
2020,Listed Company,3593,Logah,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/25,2021/06/18,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,TPEx Listed Company,3594,ARBOR,Cash dividend resolved by the Board of Directors and stock dividend ratified by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/30,2021/06/28,0.10000000,0.0,0.0,7022950,0.10000000,0.0,0.0,702295
2020,Emerging Stocks,3595,AMC,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/26,2021/06/24,1.40000000,0.0,0.0,32567195,0.0,0.0,0.0,0
2020,Listed Company,3596,Arcadyan,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/03/17,Not applicable,5.50000000,0.0,1.00000000,1354447835,0.0,0.0,0.0,0
2020,TPEx Listed Company,3597,AVI,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/10,2021/07/01,1.20000000,0.0,0.0,42072180,0.0,0.0,0.0,0
2020,Public Company,3601,CORETEK,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/04/08,2021/06/29,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,Emerging Stocks,3603,UC&GN,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,,2021/08/30,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,Listed Company,3605,ACES,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/03/29,Not applicable,0.70000000,0.0,0.0,85677119,0.0,0.0,0.0,0
2020,Listed Company,3607,Coxon,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/26,2021/06/28,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,TPEx Listed Company,3609,HEP,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/05/12,2021/06/28,0.0,0.0,1.50000000,46019081,0.0,0.0,0.0,0
2020,TPEx Listed Company,3611,TSC AUTO ID,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/22,2021/06/11,10.00000000,0.0,0.0,424769400,0.0,0.0,0.0,0
2020,TPEx Listed Company,3615,AimCore,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/26,2021/06/28,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,Listed Company,3617,CyberPower,Resolution by the Board of Directors,2020 H2,2020/07/01~ 2020/12/31,1,2021/03/23,Not applicable,5.40000000,0.0,0.0,437135400,0.0,0.0,0.0,0
2020,Listed Company,3622,YFO,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/05/12,Not applicable,0.0,0.0,1.00000000,151327600,0.0,0.0,0.0,0
2020,TPEx Listed Company,3623,TTI,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/24,2021/06/23,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,TPEx Listed Company,3624,VIKING,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/02/26,2021/06/28,0.80000000,0.0,0.0,93872674,0.0,0.0,0.0,0
2020,TPEx Listed Company,3625,C-TECH,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/24,2021/06/23,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,TPEx Listed Company,3628,ABLEREX,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/03/19,Not applicable,1.00000000,0.0,0.0,45000000,0.0,0.0,0.0,0
2020,TPEx Listed Company,3629,Gravitytai,Resolution by the Board of Directors,2020 Q4,2020/10/01~ 2020/12/31,1,2021/03/29,Not applicable,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,TPEx Listed Company,3630,NEWMAX,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/11,2021/04/22,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,TPEx Listed Company,3631,CHERNAN,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/26,2021/06/18,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,TPEx Listed Company,3632,PAPAGO,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/25,2021/06/15,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,Emerging Stocks,3633,ECC,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/22,2021/06/24,3.00000000,0.0,0.0,102070929,0.0,0.0,0.0,0
2020,Listed Company,3645,TMT,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/10,2021/06/25,1.50000000,0.0,0.0,196055541,0.0,0.0,0.0,0
2020,TPEx Listed Company,3646,ANT,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/19,2021/06/11,0.92000000,0.0,0.0,36281234,0.0,0.0,0.0,0
2020,Listed Company,3652,Unitech elec.,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/23,2021/06/18,0.15304912,0.0,0.0,7208231,0.0,0.0,0.0,0
2020,Listed Company,3653,JENTECH,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/03/23,Not applicable,6.00000000,0.0,0.0,733352412,0.0,0.0,0.0,0
2020,Emerging Stocks,3659,Bison,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/03/18,Not applicable,1.20000000,0.0,0.0,59044187,0.0,0.0,0.0,0
2020,Listed Company,3661,Alchip,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/05,2021/06/11,6.60000000,0.0,0.0,465386948,0.0,0.0,0.0,0
2020,TPEx Listed Company,3663,TTMC,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/02/19,2021/06/11,0.80000000,0.0,0.0,58798446,0.0,0.0,0.0,0
2020,TPEx Listed Company,3664,Array,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/12,2021/06/11,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,Listed Company,3665,BHI (BizLink),Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/03/24,Not applicable,8.02486316,0.0,0.0,1072412985,0.0,0.0,0.0,0
2020,TPEx Listed Company,3666,OTI,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/03/11,Not applicable,2.00000000,0.0,0.0,117227200,0.0,0.0,0.0,0
2020,Listed Company,3669,AVer,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/05,2021/06/10,5.00000000,0.0,0.0,464599750,0.0,0.0,0.0,0
2020,TPEx Listed Company,3672,CTS,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/18,2021/06/11,0.0,0.0,0.25000000,7690844,0.0,0.0,0.0,0
2020,Listed Company,3673,TPK,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/11,2021/06/08,1.00000000,0.0,0.0,406663759,0.0,0.0,0.0,0
2020,TPEx Listed Company,3675,Eris Tech,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/04,2021/06/28,2.00000000,0.0,0.0,88856500,0.0,0.0,0.0,0
2020,Emerging Stocks,3678,Ushine,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/31,2021/06/29,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,Listed Company,3679,Nishoku,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/04/28,Not applicable,10.00000000,0.0,0.0,625612290,0.0,0.0,0.0,0
2020,TPEx Listed Company,3680,Gudeng,Resolution by the Board of Directors,2020 H2,2020/07/01~ 2020/12/31,1,2021/03/12,Not applicable,3.50000000,0.0,0.0,292751315,0.0,0.0,0.0,0
2020,Public Company,3683,CRTC,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/04/21,2021/06/29,1.30000000,0.0,0.0,82603652,0.0,0.0,0.0,0
2020,TPEx Listed Company,3684,Grand-Tek,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/10,2021/06/03,1.50000000,0.0,0.0,36887304,0.0,0.0,0.0,0
2020,TPEx Listed Company,3685,TAC,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/22,2021/06/22,0.20000000,0.0,0.0,15914800,0.0,0.0,0.0,0
2020,Listed Company,3686,Danen,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/04,2021/06/16,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,TPEx Listed Company,3687,OMG,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/03/18,Not applicable,0.59784687,0.0,0.0,17971021,0.0,0.0,0.0,0
2020,Public Company,3688,HLJ,Resolution by the Board of Directors,2020 H2,2020/07/01~ 2020/12/31,1,2021/03/29,Not applicable,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,TPEx Listed Company,3689,UDE,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/03/04,Not applicable,1.30000000,0.0,0.0,90578549,0.0,0.0,0.0,0
2020,TPEx Listed Company,3691,GIGASOLAR,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/26,2021/06/04,2.00000000,0.0,0.0,130266840,0.0,0.0,0.0,0
2020,TPEx Listed Company,3693,AIC,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/19,2021/06/24,0.70000000,0.0,0.0,26943486,0.0,0.0,0.0,0
2020,Listed Company,3694,AzureWave,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/23,2021/06/16,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,Listed Company,3701,FICG,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/30,2021/06/10,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,Listed Company,3702,WPG,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/04/27,2021/06/23,3.10000000,0.0,0.0,5205076182,0.0,0.0,0.0,0
2020,Company,3702A,?j?p?j??‾S,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/04/27,2021/06/23,2.00000000,0.0,0.0,400000000,0.0,0.0,0.0,0
2020,Listed Company,3703,CHC,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/03/16,Not applicable,1.40000000,0.0,0.0,1152502372,0.0,0.0,0.0,0
2020,Listed Company,3704,Zyxel Group,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/15,2021/06/16,0.0,0.0,0.50000000,223821928,0.0,0.0,0.0,0
2020,Listed Company,3705,Y.S.H.,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/30,2021/05/26,2.00000000,0.0,0.0,532845966,0.0,0.0,0.0,0
2020,Listed Company,3706,MHC,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/03/08,Not applicable,1.00000000,0.0,0.0,1206556789,0.0,0.0,0.0,0
2020,TPEx Listed Company,3707,EPISIL,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/03/09,Not applicable,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,Listed Company,3708,Swancor,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/10,2021/05/28,3.50000000,0.0,0.0,323766114,0.0,0.0,0.0,0
2020,TPEx Listed Company,3709,Trigold,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/04/26,2021/06/17,1.40000000,0.0,0.0,111397230,0.0,0.0,0.0,0
2020,TPEx Listed Company,3710,ACON Holding,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/05/13,2021/06/24,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,Listed Company,3711,ASEH,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/26,2021/06/22,4.20000000,0.0,0.0,18389855534,0.0,0.0,0.0,0
2020,Listed Company,3712,FITH,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/03/26,Not applicable,0.30000000,0.0,0.70000000,246242146,0.0,0.0,0.0,0
2020,TPEx Listed Company,3713,HsinjingHolding,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/29,2021/06/17,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,TPEx Listed Company,4102,YUNGZIP?@,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/10,2021/05/28,0.10000000,0.0,0.0,4237344,0.0,0.0,0.0,0
2020,Listed Company,4104,EXCELSIOR ?@,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/03/12,Not applicable,3.50000000,0.0,0.0,494021395,0.0,0.0,0.0,0
2020,TPEx Listed Company,4105,TTY?@,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/04/23,2021/06/09,4.00000000,0.0,0.0,994599836,0.0,0.0,0.0,0
2020,Listed Company,4106,WELLELL,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/24,2021/06/17,0.55000000,0.0,0.0,55501356,0.0,0.0,0.0,0
2020,TPEx Listed Company,4107,BIOTEQUE,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/16,2021/06/16,4.00000000,0.0,0.0,277193344,0.0,0.0,0.0,0
2020,Listed Company,4108,PhytoHealth,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/02/23,2021/05/25,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,TPEx Listed Company,4109,Jia Jie Bio,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/17,2021/06/16,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,TPEx Listed Company,4111,CHI SHENG ?@,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/24,2021/06/16,1.00000000,0.0,0.0,56982985,0.0,0.0,0.0,0
2020,TPEx Listed Company,4113,WE&WIN,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/26,2021/06/29,0.30000000,0.0,0.0,63341442,0.0,0.0,0.0,0
2020,TPEx Listed Company,4114,SYNMOSA,Cash dividend resolved by the Board of Directors and stock dividend ratified by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/10,2021/05/25,0.30000000,0.0,0.0,80789787,1.20000000,0.0,0.0,32315915
2020,Emerging Stocks,4115,SUNDER?@?@,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/04/16,2021/06/17,0.30000000,0.0,0.0,18000000,0.0,0.0,0.0,0
2020,TPEx Listed Company,4116,BMTC?@?@,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/04/22,Not applicable,1.00000000,0.0,0.0,44566000,0.0,0.0,0.0,0
2020,Emerging Stocks,4117,GBC,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/04/20,2021/06/17,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,Listed Company,4119,SCI,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/24,2021/06/25,0.50000000,0.0,0.0,39742655,2.00000000,0.0,0.0,15897062
2020,TPEx Listed Company,4120,OEP,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/02/26,2021/06/28,1.50000000,0.0,0.0,130120679,0.0,0.0,0.0,0
2020,TPEx Listed Company,4121,ROSSMAX,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/02/26,2021/05/28,1.13122390,0.0,0.0,95180117,0.0,0.0,0.0,0
2020,TPEx Listed Company,4123,Center Lab.,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/29,2021/05/28,1.50000000,0.0,0.0,686930109,1.00000000,0.0,0.0,45795341
2020,TPEx Listed Company,4126,PAHSCO?@?@,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/02/25,2021/06/16,4.20000000,0.0,0.0,304920000,0.0,0.0,0.0,0
2020,TPEx Listed Company,4127,TLB,Proposed by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/03/26,2021/06/17,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,TPEx Listed Company,4128,MICROBIO?@?@,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/02/26,2021/05/28,0.0,0.0,0.0,0,0.0,0.0,1.00000000,40986865
2020,TPEx Listed Company,4129,UOC?@?@,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/03/23,Not applicable,0.83391139,0.0,0.0,65370186,0.0,0.0,0.0,0
2020,Company,4129A,?p?X??‾S,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/03/23,Not applicable,2.34000000,0.0,0.0,23400000,0.0,0.0,0.0,0
2020,TPEx Listed Company,4130,GBL,Cash dividend resolved by the Board of Directors and stock dividend ratified by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/12,2021/05/31,0.41000000,0.0,0.0,43361860,0.20000000,0.0,0.0,2115213
2020,TPEx Listed Company,4131,NeoCore,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/03,2021/06/15,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,Emerging Stocks,4132,GBC,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/16,2021/04/28,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,Listed Company,4133,Abnova,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/03/30,Not applicable,0.60000000,0.0,0.0,36332156,0.0,0.0,0.0,0
2020,Listed Company,4137,CHLITINA-KY,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/04/20,2021/06/08,8.50000000,0.0,0.0,675684975,0.0,0.0,0.0,0
2020,TPEx Listed Company,4138,DMT,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/03/12,Not applicable,3.50000000,0.0,0.0,105000000,0.0,0.0,0.0,0
2020,TPEx Listed Company,4139,KY M.K.,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/15,2021/06/16,1.60000000,0.0,0.0,68079858,0.0,0.0,0.0,0
2020,Listed Company,4142,ADIM,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/26,2021/06/25,0.50000000,0.0,0.0,214753875,0.0,0.0,0.0,0
2020,TPEx Listed Company,4147,TMB,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/05,2021/05/31,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,Listed Company,4148,ACBT,Resolution by the Board of Directors,2020 H2,2020/07/01~ 2020/12/31,1,2021/03/26,Not applicable,1.00000000,0.0,0.0,64034001,0.0,0.0,0.0,0
2020,Emerging Stocks,4150,UNICON,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/04/28,2021/06/21,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,TPEx Listed Company,4153,DIVA Labs.,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/29,2021/06/21,0.26000000,0.0,0.0,15253731,0.0,0.0,0.0,0
2020,TPEx Listed Company,4154,Raku-KY,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/26,2021/06/25,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,Listed Company,4155,OK BIOTECH,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/03/10,Not applicable,1.16800000,0.0,0.23200000,131850111,0.0,0.0,0.0,0
2020,TPEx Listed Company,4157,TAIGEN,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/02,2021/05/27,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,TPEx Listed Company,4160,GGA Corp.,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/17,2021/06/10,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,TPEx Listed Company,4161,BIOPTIK,Ratification by the Shareholders' Meeting,2020 H2,2020/07/01~ 2020/12/31,1,2021/03/08,2021/08/23,0.0,0.0,0.30000000,14481220,0.0,0.0,0.0,0
2020,TPEx Listed Company,4162,PEI,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/11,2021/05/31,2.50000000,0.0,0.0,363992100,0.0,0.0,0.0,0
2020,TPEx Listed Company,4163,INTAI,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/17,2021/06/22,3.50000000,0.0,0.0,169015501,0.0,0.0,0.0,0
2020,Listed Company,4164,CHC,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/03/19,Not applicable,2.01000000,0.0,0.0,313648149,0.0,0.0,0.0,0
2020,TPEx Listed Company,4166,OP,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/02/25,2021/06/07,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,TPEx Listed Company,4167,SLC,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/18,2021/06/10,0.0,0.0,0.13310000,40000000,0.0,0.0,0.53230000,16000000
2020,TPEx Listed Company,4168,GlycoNex Inc.,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/03/17,Not applicable,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,Emerging Stocks,4169,TCM,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/03/25,Not applicable,0.36000000,0.0,0.0,16917224,0.0,0.0,0.0,0
2020,Emerging Stocks,4170,VBI,Proposed by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/04/28,2021/06/23,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,TPEx Listed Company,4171,GeneReach,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/18,2021/06/10,0.60297650,0.0,2.93656526,143670000,0.0,0.0,0.29496180,1197250
2020,Emerging Stocks,4172,InnoPharmax,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/09,2021/05/27,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,TPEx Listed Company,4173,ARICH,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/03/12,Not applicable,0.56023613,0.0,0.0,41779248,0.0,0.0,0.0,0
2020,TPEx Listed Company,4174,OBI,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/12,2021/06/21,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,TPEx Listed Company,4175,MedFirst,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/10,2021/05/28,2.05000000,0.0,0.0,64805369,0.80000000,0.0,0.0,2528990
2020,TPEx Listed Company,4183,EPS Bio,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/05/06,2021/06/28,1.20000000,0.0,0.0,28560000,0.0,0.0,0.0,0
2020,Emerging Stocks,4186,TABP,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/26,2021/06/21,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,TPEx Listed Company,4188,AmCad,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/02/19,2021/05/21,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,Listed Company,4190,JDS,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/06/08,Not applicable,2.00000000,0.0,0.0,121829400,0.0,0.0,0.0,0
2020,TPEx Listed Company,4192,SynCore,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/11,2021/06/22,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,Emerging Stocks,4194,HSHC,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/03/02,Not applicable,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,Emerging Stocks,4195,Genomics,Resolution by the Board of Directors,2020,2020/01/01~ 2020/12/31,1,2021/03/10,Not applicable,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,Emerging Stocks,4197,VIS,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/25,2021/06/29,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2020,TPEx Listed Company,4198,S&S,Ratification by the Shareholders' Meeting,2020,2020/01/01~ 2020/12/31,1,2021/03/23,2021/06/21,0.0,0.0,0.0,0,0.0,0.0,0.0,0
